citation,sample,tectonic_setting,location,T_C_pre,T_C_post,T_C_correction_form,P_kbar_pre,P_kbar_post,P_kbar_correction_form,regime_pre_from_P_pre,regime_post_from_P_post
[25790] AGUILAR R. (2022),samp. CHA-14-15,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,961.2288278659519,961.2288278659519,none,4.075277573903219,1.3087790555666088,A,shallow_crustal,shallow_crustal
[25790] AGUILAR R. (2022),samp. CHA-14-15,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,1016.2003462798846,1016.2003462798846,none,4.181511201185981,1.3034305626136236,A,shallow_crustal,shallow_crustal
[25790] AGUILAR R. (2022),samp. CHA-14-15,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,1086.7398811823243,1086.7398811823243,none,7.084709625503494,9.247000970991046,A,deep_crustal_MASH,deep_crustal_MASH
[25790] AGUILAR R. (2022),samp. CHA-14-15,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,1012.2424994304854,1012.2424994304854,none,4.089788976864806,1.3080484569937916,A,shallow_crustal,shallow_crustal
[25790] AGUILAR R. (2022),samp. CHA-14-15,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,1124.1311307225264,1124.1311307225264,none,8.234289575706402,9.370075120962822,A,deep_crustal_MASH,deep_crustal_MASH
[25790] AGUILAR R. (2022),samp. CHA-12-26,CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / PERU / CHACHANI,1120.0211881273601,1120.0211881273601,none,7.253990179459659,9.265124164842183,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,969.6652531009511,969.6652531009511,none,5.352875012405234,9.061590575775693,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,925.6413306484282,925.6413306484282,none,4.684214994010191,1.2781211783618485,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,943.4932324404673,943.4932324404673,none,6.208260422610541,9.153168227456808,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,984.8465052063199,984.8465052063199,none,4.9257552635754625,1.265960467458196,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,960.461131546171,960.461131546171,none,11.423394610246032,9.71150104025395,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,959.8873487954979,959.8873487954979,none,4.608864399609691,1.2819148182239386,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,978.6144050566871,978.6144050566871,none,4.691907790761085,1.2777338728516883,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,1009.6816406606526,1009.6816406606526,none,4.200752954844602,1.3024618073665464,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,960.2230851712517,960.2230851712517,none,5.2790072828833265,9.053682288909998,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,952.1052429713974,952.1052429713974,none,4.696348225596458,1.277510312430825,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,971.3141397892107,971.3141397892107,none,4.650072101776068,1.2798401540118343,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA5B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,971.4758713821284,971.4758713821284,none,5.192927678464393,9.044466597437738,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA5B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,966.9603084588227,966.9603084588227,none,5.425977315855669,9.069416916045938,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-26B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,967.7427494101487,967.7427494101487,none,5.36012738365667,9.06236701540209,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-26B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,964.0213997278566,964.0213997278566,none,5.567132604683133,9.084529016064206,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-26B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,976.7609427209746,976.7609427209746,none,5.893290749921337,9.119447541282463,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-26B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,961.6304559626069,961.6304559626069,none,5.389173856492769,9.065476733828678,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-26B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,946.164606567362,946.164606567362,none,4.411660122426971,1.291843366403913,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,980.2474108518236,980.2474108518236,none,6.03594933358347,9.13472058420331,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,966.0551498309283,966.0551498309283,none,5.6244401396518295,9.090664366765134,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,970.0379648642855,970.0379648642855,none,5.621344539465591,9.090332951484703,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,966.5566723362327,966.5566723362327,none,5.159622209758335,9.04090091046687,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,973.3355607849065,973.3355607849065,none,4.394111935920598,1.2927268564462628,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,963.255755450472,963.255755450472,none,5.539401093773642,9.08156007759932,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA15,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,1001.831471386605,1001.831471386605,none,5.208143604427233,9.046095616066307,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,957.9185857175019,957.9185857175019,none,5.129391972655667,9.037664458113818,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,970.6742351696896,970.6742351696896,none,11.453002070355728,9.714670818036854,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,955.84568932991,955.84568932991,none,5.575234083537394,9.08539636123957,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,955.4194940527947,955.4194940527947,none,5.0721691492345915,9.031538176640058,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,970.1850899937644,970.1850899937644,none,5.549415804144857,9.08263225354144,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,969.513819367767,969.513819367767,none,4.502441163335221,1.2872728573289467,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CV19-22B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,954.3204015996096,954.3204015996096,none,4.469220528319222,1.288945400541689,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CV19-22C,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,970.3876462457832,970.3876462457832,none,5.64445940612162,9.09280763153188,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22C,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,935.1105449168051,935.1105449168051,none,7.286758265203352,9.268632319536769,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22C,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,969.3719115239882,969.3719115239882,none,5.222153525860565,9.04759551972353,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CV19-22C,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,965.779692141411,965.779692141411,none,4.7601163691846935,1.2742998086070325,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CV19-22C,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,958.318980978734,958.318980978734,none,4.682688899807957,1.2781980118871172,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,960.014490532013,960.014490532013,none,5.335858234101223,9.059768757706706,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,962.3361088655244,962.3361088655244,none,4.990534666468845,1.2626990502522142,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,961.3862782098068,961.3862782098068,none,5.411639380796739,9.067881895215576,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,920.1405710987335,920.1405710987335,none,4.562579242704289,1.284245114589302,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,959.1657255876172,959.1657255876172,none,5.189078143455408,9.044054465816155,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,960.7554876153969,960.7554876153969,none,5.264730555035275,9.05215382093005,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,963.9548874686577,963.9548874686577,none,6.210642966520111,9.153423302857513,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA29,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,956.8998913703088,956.8998913703088,none,5.530855990310703,9.08064523792685,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA32,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,953.0082906132023,953.0082906132023,none,4.676531880939949,1.2785079963324313,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA32,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,970.5724058728119,970.5724058728119,none,6.050161075673216,9.136242094801164,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA32,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,966.3541546512631,966.3541546512631,none,5.554694030317481,9.083197340988763,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA32,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,930.386936085903,930.386936085903,none,4.802702647124394,1.2721557379085136,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,926.6528184394572,926.6528184394572,none,4.903465963614281,1.2670826560421558,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,962.5816381843945,962.5816381843945,none,11.23736254828192,9.691584428199532,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,964.1044686773704,964.1044686773704,none,4.897798612960233,1.26736798739919,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,972.7793148840524,972.7793148840524,none,5.391943916416471,9.065773296734477,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,1006.9860389122631,1006.9860389122631,none,5.369201490616831,9.063338490244425,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,965.5805327314009,965.5805327314009,none,4.750756104022649,1.2747710653412492,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA43A,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,973.3320752476051,973.3320752476051,none,5.612902409388934,9.089429136153763,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,963.8244563315484,963.8244563315484,none,5.395744726676288,9.066180211879306,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,960.9505437589391,960.9505437589391,none,5.169315813654244,9.041938708716085,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,971.2566422582244,971.2566422582244,none,5.253051682576248,9.050903479620365,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,963.5520947246656,963.5520947246656,none,5.43405399513284,9.070281606175978,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,968.5533595861092,968.5533595861092,none,5.48412696573188,9.075642423657138,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,959.718643675512,959.718643675512,none,5.735503997083766,9.102554874983905,A,deep_crustal_MASH,deep_crustal_MASH
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,961.8093320994212,961.8093320994212,none,4.65449278012005,1.279617588261469,A,shallow_crustal,shallow_crustal
[25861] HERNANDO I. R. (2022),samp. CVA43B,CONVERGENT MARGIN,ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / CAVIAHUE-COPAHUE VOLCANIC COMPLEX / LAS MELLIZAS IGNIMBRITE,918.7791768666531,918.7791768666531,none,4.827729878813679,1.270895704002615,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. TA-25,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / TAFTAN,910.2064046588939,910.2064046588939,none,4.056579076275749,1.3097204597655425,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. TA-25,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / TAFTAN,908.4138272637523,908.4138272637523,none,4.077932091746303,1.3086454098431175,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. TA-25,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / TAFTAN,914.809063688791,914.809063688791,none,3.9101582232574468,1.3170922394982822,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. TA-21,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / TAFTAN,905.0978026615062,905.0978026615062,none,4.1008929984188525,1.307489408201515,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. TA-21,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / TAFTAN,909.5678848482528,909.5678848482528,none,4.451451424765247,1.28984001298758,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. BA-18,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / BAZMAN,968.8107727497345,968.8107727497345,none,3.6599270795304886,1.3296905056318369,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. BA-18,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / BAZMAN,995.6545404456256,995.6545404456256,none,3.6680182316529537,1.3292831443168236,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. BA-23,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / BAZMAN,913.1138427235169,913.1138427235169,none,4.2628886426783055,1.2993334920015547,A,shallow_crustal,shallow_crustal
[25868] DELAVARI M. (2022),samp. BA-23,INTRAPLATE VOLCANICS,ANATOLIA-IRAN BELT / IRAN / MACRAN ARC / BAZMAN,921.9321706596606,921.9321706596606,none,4.2262881132645,1.3011762011196781,A,shallow_crustal,shallow_crustal
