sample_id,tectonic_setting,KD_FeMg_opx_cpx,equilibrium_flag,delta_ours_vs_putirka_twopx_eq36,delta_ours_vs_putirka_twopx_eq37,delta_ours_vs_putirka_twopx_eq39,delta_ours_vs_putirka_twopx_eq38,delta_ours_T_vs_putirka_cpxonly_eq32d,delta_ours_P_vs_putirka_opxonly_eq29c
[14144] DE HOOG J. C. M. (2010)|samp. 13-54-103,INTRAPLATE VOLCANICS,0.9190153926780084,False,60.7285818606606,99.07929928919975,5.266524294257458,-0.35623092651640853,-144.98679153204102,17.217553321005163
[14144] DE HOOG J. C. M. (2010)|samp. 13-54-24,INTRAPLATE VOLCANICS,1.1997675038117697,True,-0.5716928659314817,1.7823920725311382,5.363047087243725,-0.3355432087424113,-120.32303863066932,16.56524933641886
[14144] DE HOOG J. C. M. (2010)|samp. 13-54-27,INTRAPLATE VOLCANICS,1.155101601323533,True,-28.46479673335739,-20.06720551205285,6.269428068505887,2.6118118936242993,-123.12355187712751,16.715120699023753
[14144] DE HOOG J. C. M. (2010)|samp. 13-54-3,INTRAPLATE VOLCANICS,1.2570496466159116,False,-79.09230417936647,-81.7071761314428,8.162364506213793,1.6248558167230875,-82.24732358710366,14.058593079915585
[14144] DE HOOG J. C. M. (2010)|samp. 13-54-9,INTRAPLATE VOLCANICS,1.0722436826680393,True,103.14895982297332,130.2319261561879,8.794890432305888,-4.8018982359293005,-102.34331454057315,16.791027724653436
[14144] DE HOOG J. C. M. (2010)|samp. A1-P1,INTRAPLATE VOLCANICS,0.9345240410291916,False,124.38040943506246,161.4165832919474,5.368765688964743,-1.9451321641074895,-91.8153313210164,17.396514059955447
[14144] DE HOOG J. C. M. (2010)|samp. A1-P6,INTRAPLATE VOLCANICS,0.9244963221973236,False,100.19195167863643,144.07980362538547,19.95137893149581,-12.169636181755362,-97.93139415340147,17.63026733003951
[14144] DE HOOG J. C. M. (2010)|samp. AT24,RIFT VOLCANICS,1.140234670291279,True,-68.35662306935706,-64.21255350365573,6.242330534957334,2.1834321344881182,-129.20276561271203,13.629336931969743
[14144] DE HOOG J. C. M. (2010)|samp. AT49,RIFT VOLCANICS,1.1823257948870824,True,-71.37862343194604,-22.19862129435853,9.549792558592067,-2.922888729178741,-202.0709824410111,11.858818366493777
[14144] DE HOOG J. C. M. (2010)|samp. B-P2,INTRAPLATE VOLCANICS,1.172361621088414,True,-65.33259110961035,-89.63546725020751,3.3266597333809518,2.164104180394652,-116.61478329563124,11.794159585021163
[14144] DE HOOG J. C. M. (2010)|samp. C-P10,INTRAPLATE VOLCANICS,1.0430634367786835,True,32.18273093175162,43.51588090011069,1.779342808942065,1.3159941937086685,-130.0754840987022,15.26351484540957
[14144] DE HOOG J. C. M. (2010)|samp. C-P14,INTRAPLATE VOLCANICS,0.9216081462141062,False,32.63054329894021,64.89907572135951,4.334818050334542,1.642387714551461,-152.239261931569,17.4505773189743
[14144] DE HOOG J. C. M. (2010)|samp. C-P15,INTRAPLATE VOLCANICS,1.1422893355356587,True,44.40446495808828,73.44336850768104,4.154283772236806,-1.1458705997279708,-81.433653061536,16.04191136088218
[14144] DE HOOG J. C. M. (2010)|samp. C-P20,INTRAPLATE VOLCANICS,1.1307055490890263,True,47.910617666282405,71.99765040595071,4.969087561337675,-1.7583481273625488,-82.07844062021536,16.29154666704515
[14144] DE HOOG J. C. M. (2010)|samp. C-P33,INTRAPLATE VOLCANICS,1.3399869965253068,False,142.69801153868457,163.84027600942,15.798258796442099,-11.158366782277373,-13.030051656495516,19.180456269806424
[14144] DE HOOG J. C. M. (2010)|samp. C-P4,INTRAPLATE VOLCANICS,1.2060407669292208,True,129.40131497163418,162.36712696631957,10.870496694826958,-7.607174885639907,-53.28587095118337,17.688523648832682
[14144] DE HOOG J. C. M. (2010)|samp. C-P7,INTRAPLATE VOLCANICS,0.983129810721399,True,111.33540710775412,130.78933270318032,9.289751739148493,-5.975831252605104,-108.59187073610224,16.436723298037816
[14144] DE HOOG J. C. M. (2010)|samp. C-P8,INTRAPLATE VOLCANICS,1.123455594449832,True,35.37805610153555,48.166431756206975,5.121347558550005,-0.06497391226840321,-101.10282654508387,16.347283706430357
[14144] DE HOOG J. C. M. (2010)|samp. DC0203,INTRAPLATE VOLCANICS,1.1586787434833026,True,-63.5759269902162,-56.45309696981781,6.518045711498843,3.0168727826399415,-122.84598392002158,15.230773276641045
[14144] DE HOOG J. C. M. (2010)|samp. DC0207,INTRAPLATE VOLCANICS,0.8865762076466978,False,40.46741253583366,86.96735537182485,3.219366611628951,2.1048654031577243,-161.11406238467362,16.15231046004644
[14144] DE HOOG J. C. M. (2010)|samp. DC0212,INTRAPLATE VOLCANICS,0.9773853128679084,True,25.86825175750596,71.31563190350175,3.5085150528718163,2.188930371964471,-147.4884216692435,15.943754589948467
[14144] DE HOOG J. C. M. (2010)|samp. DC0213,INTRAPLATE VOLCANICS,1.1664426671894377,True,71.50807821416515,119.25983737958336,11.503129175392022,-9.714389424753637,-25.396344146003912,17.487425734220555
[14144] DE HOOG J. C. M. (2010)|samp. DC0215,INTRAPLATE VOLCANICS,1.1356263776976103,True,39.31452001817456,80.90292897472045,8.274771636840402,-4.468149531850667,-98.51591576181613,16.535634031099463
[14144] DE HOOG J. C. M. (2010)|samp. DC0318,INTRAPLATE VOLCANICS,0.9938730506974826,True,61.32373535091244,171.85188106523879,8.439051751546987,-0.7484011378003519,-111.5774077042895,20.901686928144443
[14144] DE HOOG J. C. M. (2010)|samp. DC0333,INTRAPLATE VOLCANICS,1.0493913488055495,True,98.45568698754619,157.36956871666575,8.962073301078561,-2.5341078980453045,-121.52944822408176,16.635074774656324
[14144] DE HOOG J. C. M. (2010)|samp. DC0345,INTRAPLATE VOLCANICS,0.9390379914243048,False,36.30642326958309,80.93557070065015,3.1231516587538515,2.5737052174573076,-165.97855729178787,16.45872010688802
[14144] DE HOOG J. C. M. (2010)|samp. FB1301,INTRAPLATE VOLCANICS,1.148279915385144,True,-93.64085639263612,-80.77518177803677,8.144636851615122,1.7832103495272786,-120.53266767545028,15.68094545201443
[14144] DE HOOG J. C. M. (2010)|samp. FB1325,INTRAPLATE VOLCANICS,0.6844910634502053,False,152.66686865438555,246.3166277268399,-0.4064897064753552,5.349680076566389,-113.04535144650765,14.161058748982391
[14144] DE HOOG J. C. M. (2010)|samp. RP83-71,INTRAPLATE VOLCANICS,1.01887002319128,True,122.5629724880597,182.91793890721294,-0.8421820485157863,3.5084856885400235,-160.33527469420164,6.109326151887799
[14144] DE HOOG J. C. M. (2010)|samp. RP87-3,INTRAPLATE VOLCANICS,0.8501552795031069,False,104.57409334131171,144.66576549180775,1.479740813365856,1.5527216589256394,-154.767529357915,7.367240685691748
[14144] DE HOOG J. C. M. (2010)|samp. RP87-5,INTRAPLATE VOLCANICS,1.033969806515574,True,59.27613022398009,87.63110002052065,0.7847106813180691,2.390219333985316,-160.1511995042256,5.902251279035963
[14144] DE HOOG J. C. M. (2010)|samp. RP87-9,INTRAPLATE VOLCANICS,0.930385608080877,False,61.48123593352943,108.75485458529045,-0.7116100816146425,4.027228104941235,-188.17457927468297,8.48400089270924
[14144] DE HOOG J. C. M. (2010)|samp. RP91-10,INTRAPLATE VOLCANICS,1.113748303764385,True,21.450304130549057,41.13098787900287,1.0370781082570133,1.8512053122391894,-148.82850096225934,6.725156388003839
[14144] DE HOOG J. C. M. (2010)|samp. RP91-12,INTRAPLATE VOLCANICS,0.998569432430636,True,64.04894476835364,97.58340889997044,1.8880579365912222,3.562413383158022,-172.13375049887486,8.153876298985232
[14144] DE HOOG J. C. M. (2010)|samp. RP91-2,INTRAPLATE VOLCANICS,0.9372812875790072,False,97.15832694221763,159.2009925124454,0.338403003596337,3.330678923228712,-170.94098208097262,11.195098927498172
[14144] DE HOOG J. C. M. (2010)|samp. RP91-21,INTRAPLATE VOLCANICS,1.0762131747602572,True,56.40762153520609,77.79033229762808,0.1690858560040418,2.3386706775181274,-148.84692473851214,7.407517109224039
[14144] DE HOOG J. C. M. (2010)|samp. RP91-22,INTRAPLATE VOLCANICS,1.0977666531098529,True,36.09919100973161,48.10242668560079,2.1577805182794236,1.1452868417189066,-142.92105769968498,6.460798959944947
[14144] DE HOOG J. C. M. (2010)|samp. RP91-3,INTRAPLATE VOLCANICS,1.002972425291776,True,20.678206255910368,61.494300444264354,-0.3821949318386011,3.2756449539077863,-184.4427030893528,7.510713504709814
[14144] DE HOOG J. C. M. (2010)|samp. RP91-4,INTRAPLATE VOLCANICS,1.0272671568627465,True,59.677607007464076,94.50394012130573,3.6859123057985546,4.722571773617716,-158.68097293593928,9.253241597847108
[14144] DE HOOG J. C. M. (2010)|samp. RP91-9,INTRAPLATE VOLCANICS,1.0231249637055704,True,52.409021309293735,83.24899759072434,0.2269406621619492,3.0059078247479203,-177.9945930843171,9.56270886651081
[14168] IONOV D. A. (2010)|samp. AV-11,CONVERGENT MARGIN,0.6934649626046984,False,70.32051800000215,145.7632219757228,-4.324127790356226,7.112092859376555,-228.8719929110066,11.704666388327063
[14168] IONOV D. A. (2010)|samp. AV-12,CONVERGENT MARGIN,0.8314617739663829,False,17.804311230351004,66.8796990967578,-2.197665076590459,5.479624130211871,-229.68542431820651,10.524378557903793
[14168] IONOV D. A. (2010)|samp. AV-13,CONVERGENT MARGIN,0.8962817017076871,False,2.9227352005106013,47.86128596839217,-1.2768528839039686,4.68530178655998,-233.19938870367218,11.20057906881464
[14168] IONOV D. A. (2010)|samp. AV-14,CONVERGENT MARGIN,0.735088569097729,False,42.66425122644898,102.27374331589783,-3.3161383384631726,6.524618697307981,-234.7651994561902,9.80480979491223
[14168] IONOV D. A. (2010)|samp. AV-15,CONVERGENT MARGIN,0.6912913590489131,False,65.314399296229,145.59735683819451,-4.009655256854881,7.478434579430781,-221.54530888956788,10.10514243050191
[14168] IONOV D. A. (2010)|samp. AV-17,CONVERGENT MARGIN,0.6674721235322355,False,56.80539909309243,117.69733755978814,-2.5379226849560776,4.689092959984415,-223.68380721668598,9.590599757416246
[14168] IONOV D. A. (2010)|samp. AV-2,CONVERGENT MARGIN,0.8837053390995069,False,22.30441782955336,71.17952092511837,-1.1709915660046306,4.002691989363806,-233.6486100741887,10.392111644331656
[14168] IONOV D. A. (2010)|samp. AV-4,CONVERGENT MARGIN,0.6568061947316617,False,90.87523451907646,183.36395499526225,-5.440127356940719,7.69392834788159,-213.44222199836247,10.106109069405882
[14168] IONOV D. A. (2010)|samp. AV-5,CONVERGENT MARGIN,0.8491047464861035,False,18.823039543524033,65.14208088441,-1.21021732530596,4.489330163738842,-227.74982961120475,10.410046599068803
[14168] IONOV D. A. (2010)|samp. AV-8,CONVERGENT MARGIN,0.7511698000632017,False,61.87148311895157,124.95600617242985,-4.352337634428379,6.6083453925141455,-229.16592314661204,10.252158756461789
[14168] IONOV D. A. (2010)|samp. AV-9,CONVERGENT MARGIN,0.774135564276409,False,48.76624311683133,111.20939393018273,-3.093643825273851,5.816862450028674,-233.09666648597272,10.716423108013654
[14210] ZHANG HONG-FU (2001)|samp. DHS,INTRAPLATE VOLCANICS,0.9065763869584212,False,51.054875744490005,67.58376094466166,2.51823705053714,0.7125481692491906,-166.94874114977938,11.861491176268558
[14307] DAUTRIA J.-M. (1986)|samp. CAM 2 I,RIFT VOLCANICS,1.0221311404382905,True,62.07674469306721,108.93371101324794,0.595025976089028,1.899955593404453,-186.1892037761594,7.585509567074601
[14307] DAUTRIA J.-M. (1986)|samp. CAM 2A,RIFT VOLCANICS,1.001695331340525,True,83.98791712010473,118.21785465742471,-1.0433163594167993,2.2990249418427027,-179.66147459048466,5.402971710952051
[14307] DAUTRIA J.-M. (1986)|samp. CAM 2B,RIFT VOLCANICS,0.978933991796758,True,78.74917825346927,67.80544846480859,4.2983374352355455,-1.108905679686341,-179.69099591799227,6.3998552491123775
[14313] SU BEN-XUN (2010)|samp. BG1,INTRAPLATE VOLCANICS,0.8268939393939393,False,-84.03994009479766,-71.59585837871055,1.4119402001977805,-0.9830678547388345,-192.16390019327446,6.542521514923217
[14313] SU BEN-XUN (2010)|samp. BG11,INTRAPLATE VOLCANICS,0.9549844629209712,True,-51.5176428128118,-42.64225079716152,1.7729152567811344,1.033953760525229,-171.8248740778522,8.382883476556282
[14313] SU BEN-XUN (2010)|samp. BG21B,INTRAPLATE VOLCANICS,1.0163043478260871,True,-83.10515207192407,-54.66568619470149,1.8138770987509112,-2.4264361033112305,-154.69582213900617,6.837693722098416
[14313] SU BEN-XUN (2010)|samp. BG21S,INTRAPLATE VOLCANICS,1.2203798882681565,True,-77.54946920810426,-70.20164705882007,4.661453957468227,-3.1581048784919687,-138.9187315080717,8.22792329972067
[14313] SU BEN-XUN (2010)|samp. BG23B,INTRAPLATE VOLCANICS,0.9842258748674444,True,-57.1625532195942,-42.99248447064974,3.157235624950985,-1.2451288235824265,-124.40339781468197,10.340738224225927
[14313] SU BEN-XUN (2010)|samp. BG23S,INTRAPLATE VOLCANICS,0.9176023885246964,False,-89.84200906384467,-48.29008648462059,3.9186424643687525,-0.6637421362503666,-156.7752445318854,8.897401948524667
[14313] SU BEN-XUN (2010)|samp. BG24,INTRAPLATE VOLCANICS,0.8922212618841832,False,-34.639188691378195,-5.9923444444584675,0.7057231579141785,-1.5607613229468935,-189.2043968093226,7.9334539053250355
[14313] SU BEN-XUN (2010)|samp. BG4,INTRAPLATE VOLCANICS,0.8838314873817831,False,-56.06133538793097,-66.07804049645688,-0.8110063862945331,-1.515639071213677,-201.51145609391324,4.758330454744847
[14313] SU BEN-XUN (2010)|samp. BG5-2,INTRAPLATE VOLCANICS,0.7886503867211263,False,169.4512676042758,212.6361522577996,1.7777070751114188,-0.09924403479379684,-150.2194702575007,6.697284570365643
[14313] SU BEN-XUN (2010)|samp. BG6,INTRAPLATE VOLCANICS,1.0301113063854714,True,-77.50574558829021,-59.97631988243529,5.427828919321567,-1.0877599304714636,-141.7365630832346,6.240377229812921
[14313] SU BEN-XUN (2010)|samp. BG8,INTRAPLATE VOLCANICS,0.826240771123872,False,15.511217944240343,-38.561761825143094,3.6542710331896053,0.25921680201800434,-128.09947036657786,11.043741501351581
[14313] SU BEN-XUN (2010)|samp. BG9,INTRAPLATE VOLCANICS,0.811663599866176,False,-52.40743173578471,-76.12338510282211,1.8180722385858843,1.3237651701693167,-170.41297039859114,10.306825984140055
[14330] LUCASSEN F. (2005)|samp. 00-175,INTRAPLATE VOLCANICS,1.1225215371431485,True,22.452928725367883,31.041453138971974,1.0450825865142104,3.268302814037579,-152.73622742925613,5.511665042509629
[14330] LUCASSEN F. (2005)|samp. 00-177,INTRAPLATE VOLCANICS,1.1040295449800734,True,-14.37866625108336,-12.073834956360315,1.8661719447148482,1.9568725113237768,-133.30085571842642,5.618013504959351
[14330] LUCASSEN F. (2005)|samp. 00-179 A,INTRAPLATE VOLCANICS,0.9393271846533652,False,4.419304617211992,36.45784496094939,-0.013908564490870745,3.441494044509506,-176.747216712439,6.886221372638139
[14330] LUCASSEN F. (2005)|samp. 4-147A,INTRAPLATE VOLCANICS,0.9495629077009704,False,118.29371585101012,147.32208843397723,0.3033484249161429,0.23988661494282937,-152.40294301553672,6.4084274879015375
[14330] LUCASSEN F. (2005)|samp. 4-147K,INTRAPLATE VOLCANICS,0.9176033896710698,False,55.71743989526021,88.59538456797816,-1.3225224220366592,3.4886505581845935,-185.56623880770803,6.553304730379741
[14330] LUCASSEN F. (2005)|samp. 4-147M,INTRAPLATE VOLCANICS,0.9574074990327766,True,37.90178862976029,54.735729202252514,1.0341536357826069,1.880858522337384,-160.03961890649794,7.339439488219502
[14330] LUCASSEN F. (2005)|samp. 6-178B,INTRAPLATE VOLCANICS,1.0617602669961577,True,38.802290772852984,30.01199031920828,1.9739315253765604,1.1266428893715243,-151.70717246030267,5.600287883382181
[14330] LUCASSEN F. (2005)|samp. 6-179,INTRAPLATE VOLCANICS,1.1651193501374852,True,28.21382065773696,-6.231617385926711,2.6792673736087487,0.1867283068526593,-117.44147832534532,5.665418354063853
[14330] LUCASSEN F. (2005)|samp. 6-180A,INTRAPLATE VOLCANICS,1.166189001665605,True,34.07387363570865,-4.3079437096621405,2.069364430590918,-0.4587438557104999,-114.06080777909074,4.971934595901816
[14330] LUCASSEN F. (2005)|samp. 6-181,INTRAPLATE VOLCANICS,2.4067297045299703,False,-21.72365864925814,-22.611575443164384,6.135034365746829,4.549511663022043,-141.16306832942087,9.66874194344141
[14330] LUCASSEN F. (2005)|samp. 7-168 B,INTRAPLATE VOLCANICS,1.0876512104423404,True,47.86062626211469,18.986754517379723,2.1248261580562087,-0.07645136383488982,-134.22743973131287,5.604312133574313
[14330] LUCASSEN F. (2005)|samp. 7-169A,INTRAPLATE VOLCANICS,1.0878049430057155,True,-17.144420517164008,-6.836506638806213,3.407155134163869,3.2008650443243916,-155.45115432150692,8.115727746527437
[14330] LUCASSEN F. (2005)|samp. A-101,INTRAPLATE VOLCANICS,0.9274006403734336,False,64.20142425038546,43.20584039233631,2.75963167744019,-0.33284813655192913,-147.13590888493513,6.841440523138596
[14330] LUCASSEN F. (2005)|samp. A-102,INTRAPLATE VOLCANICS,0.9857164423320636,True,-6.043218376780942,17.916597754491022,2.0077615256793546,0.20889088769748376,-151.46325761560252,5.035831009393081
[14330] LUCASSEN F. (2005)|samp. A-104,INTRAPLATE VOLCANICS,1.018606810031822,True,120.82324519265057,97.88569647465818,4.3739081259769375,-1.1429971376410357,-146.09594607655254,6.7634721057466445
[14330] LUCASSEN F. (2005)|samp. A-106,INTRAPLATE VOLCANICS,0.852032785505431,False,62.318179391648414,86.67467541998587,1.494655594090485,3.750839751838109,-191.17820644593917,8.07305042462865
[14330] LUCASSEN F. (2005)|samp. A-94,INTRAPLATE VOLCANICS,0.8552576682566115,False,70.11155805155317,91.68354823502364,0.4075175136221336,1.3542531569423257,-194.42410003725922,7.692122848698436
[14330] LUCASSEN F. (2005)|samp. A-98D,INTRAPLATE VOLCANICS,1.0984363089814984,True,-14.449543572495259,-12.528129053873954,2.2579526606540146,2.2242311908566865,-148.87206050884265,7.472035074256484
[14339] FEDELE L. (2007)|samp. GFP59,CONVERGENT MARGIN,0.7840060986692307,False,-79.69972268038441,-56.55188143434475,-2.8020761519833695,-2.5158544461419208,-239.8282630279383,4.739432305345781
[14339] FEDELE L. (2007)|samp. GFP69,CONVERGENT MARGIN,1.3557452329207915,False,-80.39294291840008,-56.29894320868436,4.678015689651072,6.250077269182759,-193.42285635195287,7.403645548504478
[14357] PRESTVIK T. (2010)|samp. AE12/06,RIFT VOLCANICS,0.9796371919882212,True,-3.2036819194154305,25.346331238255516,0.9464494192280881,4.367557910306915,-180.13828255162662,5.829679782475776
[14357] PRESTVIK T. (2010)|samp. AE13/06,RIFT VOLCANICS,0.9514841796237904,True,6.119683348052149,60.2172339051001,-2.754123210487757,2.721441340453258,-184.16176326246205,7.759519665154345
[14357] PRESTVIK T. (2010)|samp. AE22/06,RIFT VOLCANICS,0.9106508875739644,False,53.01817377197165,81.07148761644805,0.013085893510639934,4.7422327069021035,-196.37545959396869,3.901213483651823
[14360] COMIN-CHIARAMONTI P. (1986)|samp. PY3092,INTRAPLATE VOLCANICS,0.8056161500599778,False,52.27286622437862,97.658792678336,1.5917373149425522,2.80540960951493,-214.5000845424072,8.721246392518005
[14360] COMIN-CHIARAMONTI P. (1986)|samp. SA23,INTRAPLATE VOLCANICS,0.9328189440239564,False,72.97911662185174,71.77309004656331,3.6588244939897585,-0.047788629378125336,-166.53760931750685,5.419537660192298
[14375] SU BEN-XUN (2009)|samp. HT-04,INTRAPLATE VOLCANICS,0.8954316754975733,False,115.80787510340747,132.70707585935054,2.701123515563438,-1.433335253113798,-141.80014263073713,4.7700468797409705
[14375] SU BEN-XUN (2009)|samp. HT-24,INTRAPLATE VOLCANICS,1.05446391463615,True,10.9186236888238,7.336728980080579,2.9319776613667354,1.3181884413094611,-153.86803808307582,6.6778670268590385
[14375] SU BEN-XUN (2009)|samp. HT-25,INTRAPLATE VOLCANICS,0.929941254097314,False,-0.407458913952496,63.102774319029095,2.183196196999946,0.9461055848539583,-105.54576864204796,7.53043196721284
